weaponDetailId,WEAPON_ID,WEAPON_TYPE_ID,MANUFACTURE_DETAILS_MAKE,MANUFACTURE_DETAILS_MODEL,MANUFACTURE_DETAILS_SERIAL_NO,BARREL_QUANTITY,BARREL_UNIT,BARREL_VALUE,CALIBRE,MAG_CAP,OVERALL_LENGTH_QUANTITY,OVERALL_LENGTH_UNIT,OVERALL_LENGTH_VALUE,IS_CORRECT,CHANGES,DATE_RETURNED,DETAILS,QUANTITY,IS_MARKED_FOR_TRANSFER,DB_INSERT_DATE,DB_UPDATE_DATE,DB_UPDATE_AGENT,DB_UPDATE_CASE_ID,WEAPON_REGISTRATION_NUMBER,DB_UPDATE_PC_NUMBER,DB_UPDATE_IP_ADDRESS,DB_UPDATE_SESSION_ID,CATEGORY_CHOICE_CODE,ACTION_CHOICE_CODE,TYPE_CHOICE_CODE,DESCRIPTION_CHOICE_CODE
29381013,NULL,1,NULL,NULL,NULL,1,NULL,127,0.22,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,05:29.6,38:14.5,4010362,13739808,NULL,10.46.158.88,10.46.158.88,B347073C1967926997F3CD64F5958C1F.pk13_186_K1,NULL,SAU,CAH,A47
29381286,58871963,1,CZ-UB,455,C663610,1,NULL,NULL,.22LR,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,47:49.4,19:49.2,4036691,13750599,10596137,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAA,A91
29382190,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,21:14.1,32:14.8,4036691,13756221,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,AIR,CAA,A04
29382276,31884253,1,RUBY ARMS CO,RUBY,707802,-2147483648,mm,103,0.38,6,1,NULL,106,NULL,NULL,NULL,NULL,NULL,0,59:28.5,46:59.3,4025941,13757299,3039833,10.46.158.88,10.46.158.88,9D861B39B1AD760E7AAD930F8731D844.pk23_536_K1,NULL,REV,CAH,A31
29384033,NULL,1,REMINGTON,8700 Expresss Magnum,CC24302F,1,NULL,,12 gauge,4,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,32:01.3,05:31.4,4036691,13779093,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,PMP,CAC,A17
29384560,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,49:53.7,21:37.8,4036691,13778480,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAB,A16
29384761,31974370,1,ANSCHUTZ,1450,1287638,1,NULL,NULL,0.22,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,46:10.6,51:16.9,4036691,13780380,8819957,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAA,A91
29384781,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,11:13.8,23:02.0,4036691,14080954,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BRK,CAA,A07
29385842,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,34:05.4,31:18.3,4036691,13786804,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAB,A16
29385965,NULL,1,NULL,NULL,NULL,1,NULL,,.223/.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,02:09.8,51:15.1,4036691,13786776,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAB,A16
29385979,NULL,1,NULL,NULL,NULL,1,NULL,,0.177,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,00:39.9,09:36.4,4025603,13786793,NULL,10.46.158.88,10.46.158.88,4487BA22CC2AB316CBF8C282BE406EEF.pk13_167_K1,NULL,AIR,CAA,A04
29386391,31848782,1,VOERE,KAL 74,693262,1,NULL,NULL,0.22,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,01:38.0,35:35.5,4036691,13791841,1358777,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAA,A91
29386502,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,03:12.6,33:06.8,4036691,13792471,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAB,A16
29386886,58868489,1,BROWNING,BLR,03729ZP341,1,NULL,,.308WIN,5,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,26:59.4,21:58.7,4036691,13797705,10592579,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,LVR,CAB,A16
29391189,NULL,1,NULL,NULL,NULL,1,NULL,166,.44Mag,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:30.3,09:20.0,4010362,13847882,NULL,10.46.158.88,10.46.158.88,B347073C1967926997F3CD64F5958C1F.pk13_186_K1,NULL,REV,CAH,A30
29391222,NULL,1,NULL,NULL,NULL,1,NULL,,0.3,30,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,04:14.7,40:24.1,4025941,13847055,NULL,10.46.158.88,10.46.158.88,9D861B39B1AD760E7AAD930F8731D844.pk23_536_K1,NULL,SAU,CAD,A80
29392210,NULL,1,NULL,NULL,NULL,1,NULL,128,0.45,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,43:40.1,00:19.0,4025941,13926534,NULL,10.46.158.88,10.46.158.88,9D861B39B1AD760E7AAD930F8731D844.pk23_536_K1,NULL,SAU,CAH,B03
29394371,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,49:23.3,05:29.6,1246582,14081458,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,LVR,CAB,A08
29396518,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,20:47.1,09:59.2,1246582,14079973,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29396681,31294028,1,BENTLEY,30,653449,1,NULL,NULL,12G,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,25:39.0,45:28.4,4010362,13904598,7543044,10.46.158.88,10.46.158.88,B347073C1967926997F3CD64F5958C1F.pk13_186_K1,NULL,PMP,CAC,A17
29396716,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,40:26.8,30:23.2,1246582,14081460,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,LVR,CAA,A91
29397090,NULL,1,WILSON COMBAT,SUPER SNIPER,NULL,1,NULL,,0.223,30,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,32:45.0,26:37.4,4036691,13919473,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,SAU,NULL,A80
29397229,NULL,1,NULL,NULL,NULL,1,NULL,,7.62X39,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,50:51.4,08:29.9,4034502,14065763,NULL,10.46.158.88,10.46.158.88,2188C8C068ABA0BDC3C5DBCEB916E6A8.pk43_537_K1,NULL,BLT,CAB,A16
29398452,NULL,1,NULL,NULL,A544714,1,NULL,,12GA,5,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,52:57.6,34:47.1,4010362,13930725,NULL,10.46.158.88,10.46.158.88,B347073C1967926997F3CD64F5958C1F.pk13_186_K1,NULL,PMP,CAC,A17
29400796,NULL,1,NULL,NULL,NULL,1,NULL,,.22LR,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,29:21.7,58:51.3,1246582,13973391,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29400797,NULL,1,NULL,NULL,NULL,1,NULL,,.300WIN,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,35:01.8,37:45.4,1246582,13973392,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29400798,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,40:02.4,17:49.9,1246582,13968363,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,LVR,CAB,A08
29400800,NULL,1,NULL,NULL,NULL,1,NULL,,0.308,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,05:17.9,11:22.5,1246582,13968365,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29400856,NULL,1,NULL,NULL,NULL,1,NULL,,0.177,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,27:56.3,47:51.2,4036691,14080969,NULL,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BRK,CAA,A04
29400870,NULL,1,NULL,NULL,NULL,1,NULL,,0.177,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,27:06.9,26:17.4,1246582,13968359,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A04
29400872,NULL,1,NULL,NULL,,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,48:47.9,50:45.6,1246582,13968361,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,LVR,CAB,A16
29400873,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,53:04.0,44:15.0,1246582,13968364,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29400878,NULL,1,NULL,NULL,NULL,1,NULL,,30-30,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,16:23.0,14:55.4,1246582,13968370,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_215_K1,NULL,LVR,CAB,A16
29400885,58760771,1,TIKKA,T3X TAC A1,M01971,1,NULL,NULL,0.308,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,59:58.9,57:33.6,4025067,13977841,10486652,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29400887,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,51:22.4,59:42.4,4025067,13977847,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29400888,NULL,1,NULL,NULL,NULL,1,NULL,131,0.22,6,1,NULL,291,NULL,NULL,NULL,NULL,NULL,0,58:59.1,03:10.9,4025067,13977848,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,REV,CAH,A47
29400889,NULL,1,NULL,NULL,NULL,1,NULL,,0.41,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,34:46.0,34:49.5,4025067,13973422,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,LVR,CAB,A08
29400890,NULL,1,NULL,NULL,NULL,1,NULL,,7.62X54,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,45:57.9,40:10.8,4025067,13977850,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29400909,NULL,1,NULL,NULL,NULL,1,NULL,,30-30,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,51:16.0,11:03.2,1246582,13970107,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,LVR,CAB,A16
29400910,NULL,1,NULL,NULL,NULL,1,NULL,,.300WINMAG,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,29:27.5,14:15.9,1246582,13968604,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29400911,NULL,1,NULL,NULL,NULL,1,NULL,,.44MAG,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,33:34.5,20:17.6,1246582,13968605,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,REV,CAB,A16
29400912,31974398,1,CBC,651,44454,1,NULL,NULL,0.41,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,38:58.6,37:20.0,1246582,13970111,5651467,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29400914,NULL,1,NULL,NULL,NULL,1,NULL,,.22MAG,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,06:18.3,20:26.0,1246582,13970116,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29400915,NULL,1,NULL,NULL,NULL,1,NULL,,.243WIN,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,15:06.6,15:00.3,1246582,13968611,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29400916,NULL,1,NULL,NULL,NULL,1,NULL,,22lr 17hmr,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,15:34.9,04:17.8,1246582,13968612,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29400919,NULL,1,NULL,NULL,NULL,1,NULL,104,0.357,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:50.1,10:45.8,1246582,13968615,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,REV,CAH,A31
29400945,NULL,1,NULL,NULL,NULL,1,NULL,,.300blkout,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,56:00.8,02:54.1,4025067,13978491,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29400946,NULL,1,NULL,NULL,NULL,1,NULL,,.22LR,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,01:17.9,21:31.7,4025067,13978492,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29400948,31972748,1,MAKE UNKNOWN,MODEL UNKNOWN,NO FACTORY SERIAL NUMBER,1,NULL,NULL,0.22,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14:30.7,32:40.1,4025067,13978495,2876704,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29400949,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,53:00.5,04:25.7,4025067,13978497,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29400950,58477160,1,CZ-UB,455,B204883,1,NULL,NULL,0.22,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,58:50.6,06:25.5,4025067,13978498,10235447,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29401003,NULL,1,NULL,NULL,NULL,1,NULL,,16G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,53:42.2,25:35.9,1246582,13970108,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29401004,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,59:03.5,07:40.2,1246582,13968603,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29401005,NULL,1,NULL,NULL,NULL,1,NULL,,.300WIN,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,06:57.1,01:58.8,1246582,13970109,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29401006,NULL,1,NULL,NULL,NULL,1,NULL,,0.177,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,35:29.0,02:35.2,1246582,13970110,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,AIR,CAA,A04
29401007,NULL,1,NULL,NULL,NULL,1,NULL,,0.308,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,38:53.5,28:20.6,1246582,13968606,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAB,A16
29401009,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,43:23.9,07:09.7,1246582,13970114,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,AIR,CAA,A04
29401010,32130030,1,ZAFER ARMS CO,X1612,9518,1,NULL,NULL,12G,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,50:48.0,54:34.5,1246582,13968607,2616045,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29401011,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,06:27.0,59:00.8,1246582,13968609,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BRK,CAA,A07
29401012,NULL,1,NULL,NULL,NULL,1,NULL,,0.177,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,08:39.0,14:39.5,1246582,13970117,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,AIR,CAA,A04
29401015,NULL,1,NULL,NULL,NULL,1,NULL,,.22LR,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,58:00.3,53:37.6,1246582,13970121,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29401018,NULL,1,NULL,NULL,NULL,1,NULL,,0.22,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,17:44.2,31:13.6,1246582,13977582,NULL,10.46.158.88,10.46.158.88,3649CC21FA6457F50FC0C9A7D6FEA7BB.pk33_199_K1,NULL,BLT,CAA,A91
29401025,58935822,1,TIKKA,T 3,J51689,1,NULL,NULL,.22/250,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:13.9,55:23.6,4025067,13978484,10658005,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29401028,32029007,1,ANSCHUTZ,JGA,208322,1,NULL,NULL,0.22,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,43:58.8,44:08.2,4025067,13977599,6875793,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29401029,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,16:19.2,59:19.2,4025067,13977600,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29401030,NULL,1,NULL,NULL,NULL,1,NULL,125,38super,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,49:59.7,37:20.6,4025067,13977601,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,SAU,CAH,A31
29401031,NULL,1,NULL,NULL,NULL,1,NULL,,0.357,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,04:47.0,09:30.3,4025067,13978499,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,LVR,CAB,A16
29401032,31458147,1,BOITO,REUNA,1891,1,NULL,NULL,0.41,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:03.6,22:18.0,4025067,13978501,4481788,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BRK,CAA,A07
29401033,31520790,1,SAVAGE,93M,919183,1,NULL,NULL,0.22,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:37.0,23:09.8,4025067,13977604,4543734,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29401065,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,16:22.8,38:40.5,4025067,13977836,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A07
29401068,NULL,1,NULL,NULL,,1,NULL,,12G,5,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,51:12.4,54:26.6,4025067,13973414,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,LVR,CAB,A08
29401075,NULL,1,NULL,NULL,NULL,1,NULL,,0.243,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,48:23.1,04:35.7,4025067,13973416,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAB,A16
29401077,52440681,1,BOITO,REUNA,625481,1,NULL,NULL,0.41,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,32:58.3,23:32.9,4025067,13973418,7554276,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BRK,CAA,A07
29401079,NULL,1,NULL,NULL,NULL,1,NULL,,.22LR,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,42:57.2,37:08.0,4025067,13973423,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,BLT,CAA,A91
29402172,NULL,1,NULL,NULL,,1,NULL,,.300WINMAG,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,19:22.6,39:42.8,4029017,14015217,NULL,10.46.158.88,10.46.158.88,9EDD23A41F5BC446CC971964BB7AFB41.pk23_537_K1,NULL,BLT,CAB,A16
29402838,NULL,1,NULL,NULL,NULL,1,NULL,,.22WRF,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,42:08.4,34:26.2,4029017,14026197,NULL,10.46.158.88,10.46.158.88,9EDD23A41F5BC446CC971964BB7AFB41.pk23_537_K1,NULL,PMP,CAA,A91
29403440,NULL,1,NULL,NULL,NULL,1,NULL,,25/20,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,31:55.5,45:54.9,4025067,14041083,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,LVR,CAB,A16
29403441,NULL,1,NULL,NULL,NULL,1,NULL,,32/40,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,38:56.2,47:20.6,4025067,14039357,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_169_K1,NULL,LVR,CAB,A16
29404817,NULL,1,HOWA,1500,TBA,1,NULL,,0.223,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,54:31.6,49:16.2,4029017,14054444,NULL,10.46.158.88,10.46.158.88,9EDD23A41F5BC446CC971964BB7AFB41.pk23_537_K1,NULL,BLT,CAB,A16
29405173,NULL,1,NULL,NULL,NULL,1,NULL,,12G,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,30:13.6,05:18.6,4025067,14084148,NULL,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_179_K1,NULL,BRK,CAA,A07
29405176,31215442,1,NORICA,56,H79834,1,NULL,NULL,0.177,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,50:27.8,13:23.7,4025067,14084151,5973833,10.46.158.88,10.46.158.88,5E9CD15F64FDB26F351756E97C1ABD98.pk13_179_K1,NULL,BRK,CAA,A04
29405578,57832139,1,SAVAGE,EDGE,H086882,1,NULL,,0.308,4,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,28:37.3,19:40.0,4036691,14060827,7890529,10.46.158.88,10.46.158.88,64205B6A6E6C41A2D7D35BBBAB332BDF.pk43_544_K1,NULL,BLT,CAB,A16
29406048,NULL,1,ruger,NULL,NULL,1,NULL,,.22MAG,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,18:29.1,27:44.1,4025603,14080574,NULL,10.46.158.88,10.46.158.88,4487BA22CC2AB316CBF8C282BE406EEF.pk13_167_K1,NULL,LVR,CAA,A91
29406193,NULL,1,NULL,NULL,NULL,1,NULL,NULL,44-40,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,05:58.5,02:31.6,BatchSession,14070986,NULL,10.46.202.173,10.46.202.173,8F7B46E7967567DF64E4A79388635C31.pk24_K1,NULL,PMP,CAB,A16
29406206,NULL,1,NULL,NULL,P17-247,1,NULL,,N/A,NULL,1,NULL,,NULL,NULL,NULL,NULL,NULL,0,34:15.8,43:47.7,4022576,14064732,NULL,10.46.158.88,10.46.158.88,4D476B5B8A7B4D55B2AD571A5AEE7896.pk13_172_K1,NULL,BLT,CAB,MJP
29406236,32131652,1,WINCHESTER,670,G1271403,1,NULL,NULL,0.243,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,31:42.7,03:57.4,BatchSession,14075451,1397682,10.46.202.173,10.46.202.173,8C331192A7C63A9D9DA07414FBDBD723.pk24_K1,NULL,BLT,CAB,A16
